#V2 CNUM  V1 CNUM    GLON      GLAT   V2 Field
#---------------------------------------------
   8115     8023  358.7504   -0.3271    l359
   8116        0  358.7504    0.0649    l359
   8117        0  358.7524   -0.0731    l359
   8118     8027  358.7544   -0.3631    l359
   8119     8026  358.7544   -0.1871    l359
   8120     8028  358.7544   -0.0491    l359
   8121        0  358.7544    0.3849    l359
   8122        0  358.7584    0.2929    l359
   8123        0  358.7624    0.3889    l359
   8124        0  358.7664   -0.6111    l359
   8125        0  358.7704   -0.0611    l359
   8126     8031  358.7704    0.0329    l359
   8127     8032  358.7744   -0.3011    l359
   8128        0  358.7824    0.2969    l359
   8129     8034  358.7844   -0.0051    l359
   8130     8037  358.7924   -0.4211    l359
   8131     8038  358.7924   -0.1011    l359
   8132     8036  358.7924    0.0749    l359
   8133     8039  358.7944   -0.3071    l359
   8134     8040  358.8024   -0.2811    l359
   8135     8046  358.8044   -0.5011    l359
   8136     8041  358.8044   -0.3531    l359
   8137     8042  358.8064   -0.1271    l359
   8138     8040  358.8084   -0.2691    l359
   8139     8043  358.8084   -0.0851    l359
   8140     8051  358.8184   -0.5351    l359
   8141     8047  358.8324   -0.3291    l359
   8142     8049  358.8364    0.0489    l359
   8143     8051  358.8384   -0.5111    l359
   8144        0  358.8384    0.0649    l359
   8145     8052  358.8404   -0.3971    l359
   8146     8053  358.8444    0.0869    l359
   8147        0  358.8524    0.1029    l359
   8148     8057  358.8544   -0.2371    l359
   8149     8058  358.8564   -0.0371    l359
   8150     8060  358.8604   -0.4531    l359
   8151     8059  358.8624   -0.3951    l359
   8152     8061  358.8624    0.3349    l359
   8153     8062  358.8684   -0.0551    l359
   8154     8064  358.8704   -0.2031    l359
   8155     8064  358.8744   -0.2211    l359
   8156        0  358.8744   -0.0111    l359
   8157     8063  358.8804   -0.4891    l359
   8158     8060  358.8844   -0.4431    l359
   8159     8065  358.8844    0.0549    l359
   8160     8068  358.8864   -0.3531    l359
   8161     8067  358.8864   -0.1611    l359
   8162     8074  358.9024   -0.3691    l359
   8163     8073  358.9044   -0.2711    l359
   8164     8075  358.9064   -0.1231    l359
   8165     8072  358.9084    0.0649    l359
   8166        0  358.9104   -0.2551    l359
   8167     8076  358.9104   -0.0591    l359
   8168     8078  358.9164   -0.2091    l359
   8169     8078  358.9164   -0.2031    l359
   8170     8083  358.9204   -0.3411    l359
   8171     8081  358.9224   -0.4591    l359
   8172     8080  358.9224   -0.2271    l359
   8173     8083  358.9284   -0.3431    l359
   8174        0  358.9304   -0.1191    l359
   8175     8084  358.9324   -0.0271    l359
   8176        0  358.9344   -0.3871    l359
   8177     8086  358.9344   -0.2731    l359
   8178     8087  358.9344   -0.1911    l359
   8179     8085  358.9344   -0.0591    l359
   8180        0  358.9424   -0.3291    l359
   8181        0  358.9424    0.0129    l359
   8182     8088  358.9484   -0.0131    l359
   8183     8089  358.9504   -0.4011    l359
   8184        0  358.9544   -0.5231    l359
   8185     8085  358.9624   -0.0631    l359
   8186     8090  358.9644   -0.2411    l359
   8187        0  358.9664   -0.4551    l359
   8188     8092  358.9684   -0.2971    l359
   8189     8091  358.9684   -0.1751    l359
   8190     8095  358.9764   -0.0751    l359
   8191        0  358.9804   -0.5091    l359
   8192     8093  358.9804   -0.1491    l359
   8193     8094  358.9804    0.0849    l359
   8194     8096  358.9824   -0.3371    l359
   8195        0  358.9844   -0.3811    l359
   8196     8095  358.9864   -0.0771    l359
   8197        0  358.9944   -0.2571    l359
   8198        0  358.9984   -0.0011    l359
   8199     8097  359.0044   -0.1671    l359
   8200        0  359.0124   -0.1251    l359
   8201     8098  359.0124    0.0369    l359
   8202     8100  359.0144   -0.1991    l359
   8203     8099  359.0144   -0.1511    l359
   8204        0  359.0164    0.0829    l359
   8205        0  359.0184    0.0609    l359
   8206        0  359.0204   -0.3971    l359
   8207     8101  359.0204    0.1489    l359
   8208        0  359.0224    0.0009    l359
   8209     8102  359.0264   -0.3491    l359
   8210     8104  359.0264   -0.0351    l359
   8211     8105  359.0324   -0.2211    l359
   8212        0  359.0344   -0.4391    l359
   8213     8106  359.0384   -0.0511    l359
   8214     8107  359.0424    0.1109    l359
   8215     8108  359.0564    0.0009    l359
   8216     8111  359.0624   -0.0511    l359
   8217        0  359.0644   -0.1971    l359
   8218     8112  359.0644    0.1349    l359
   8219     8112  359.0644    0.1549    l359
   8220     8112  359.0664    0.1249    l359
   8221     8114  359.0684   -0.2711    l359
   8222     8113  359.0684    0.0449    l359
   8223        0  359.0724   -0.1051    l359
   8224     8111  359.0724   -0.0691    l359
   8225        0  359.0724    0.4029    l359
   8226        0  359.0744   -0.5211    l359
   8227     8117  359.0764   -0.4031    l359
   8228     8118  359.0804   -0.2171    l359
   8229     8119  359.0804    0.0909    l359
   8230     8122  359.0884   -0.1551    l359
   8231     8123  359.1004   -0.1011    l359
   8232        0  359.1064   -0.1811    l359
   8233     8126  359.1124   -0.2571    l359
   8234        0  359.1124   -0.1711    l359
   8235     8125  359.1124    0.0649    l359
   8236     8127  359.1164   -0.1231    l359
   8237     8134  359.1184   -0.2531    l359
   8238        0  359.1184   -0.0551    l359
   8239        0  359.1204   -0.2031    l359
   8240     8130  359.1244   -0.3591    l359
   8241     8127  359.1264   -0.1011    l359
   8242        0  359.1264   -0.0291    l359
   8243     8130  359.1284   -0.3371    l359
   8244     8128  359.1284   -0.2891    l359
   8245     8130  359.1344   -0.3471    l359
   8246     8129  359.1344    0.0989    l359
   8247        0  359.1364   -0.4371    l359
   8248     8127  359.1384   -0.0951    l359
   8249     8131  359.1384    0.0329    l359
   8250        0  359.1404   -0.1451    l359
   8251     8130  359.1424   -0.3411    l359
   8252     8134  359.1424   -0.2431    l359
   8253     8135  359.1524    0.1289    l359
   8254        0  359.1544   -0.5471    l359
   8255        0  359.1544    0.2529    l359
   8256        0  359.1564    0.2709    l359
   8257        0  359.1564    0.2729    l359
   8258     8137  359.1584   -0.1831    l359
   8259        0  359.1604   -0.3391    l359
   8260        0  359.1604   -0.3331    l359
   8261     8137  359.1684   -0.1851    l359
   8262     8137  359.1684   -0.1811    l359
   8263     8127  359.1704   -0.0971    l359
   8264     8138  359.1704    0.3549    l359
   8265     8136  359.1744   -0.0371    l359
   8266     8145  359.1764   -0.0751    l359
   8267     8139  359.1784   -0.2231    l359
   8268        0  359.1844   -0.3351    l359
   8269     8140  359.1884   -0.3011    l359
   8270        0  359.1904    0.2369    l359
   8271        0  359.1924   -0.4471    l359
   8272        0  359.1924    0.1249    l359
   8273     8141  359.1944    0.0949    l359
   8274        0  359.1944    0.2289    l359
   8275     8147  359.1984   -0.1951    l359
   8276     8144  359.2004    0.0309    l359
   8277     8142  359.2024   -0.3171    l359
   8278     8145  359.2024   -0.0751    l359
   8279     8146  359.2024    0.0809    l359
   8280     8144  359.2044    0.0069    l359
   8281        0  359.2044    0.1369    l359
   8282        0  359.2084   -0.3551    l359
   8283        0  359.2144   -0.3771    l359
   8284        0  359.2144   -0.3411    l359
   8285     8148  359.2164   -0.1911    l359
   8286     8152  359.2204   -0.2051    l359
   8287     8153  359.2224   -0.0291    l359
   8288     8151  359.2224    0.1829    l359
   8289        0  359.2244    0.3289    l359
   8290        0  359.2244    0.3609    l359
   8291     8155  359.2264   -0.2611    l359
   8292     8154  359.2264   -0.0771    l359
   8293     8144  359.2324    0.0329    l359
   8294     8155  359.2344   -0.2791    l359
   8295        0  359.2384   -0.3691    l359
   8296     8157  359.2444   -0.1411    l359
   8297        0  359.2444    0.4169    l359
   8298     8157  359.2524   -0.1151    l359
   8299     8163  359.2544   -0.0271    l359
   8300     8158  359.2544    0.0809    l359
   8301        0  359.2544    0.3009    l359
   8302        0  359.2544    0.4029    l359
   8303     8162  359.2624   -0.2131    l359
   8304     8160  359.2624    0.1029    l359
   8305     8161  359.2644   -0.1911    l359
   8306     8163  359.2664   -0.0211    l359
   8307     8159  359.2684   -0.2311    l359
   8308        0  359.2804   -0.4631    l359
   8309     8165  359.2804   -0.2631    l359
   8310     8166  359.2824   -0.3391    l359
   8311     8167  359.2824   -0.0791    l359
   8312     8168  359.2844   -0.1651    l359
   8313        0  359.2864   -0.3991    l359
   8314        0  359.2884    0.1469    l359
   8315     8166  359.2904   -0.3531    l359
   8316        0  359.2904   -0.3271    l359
   8317     8171  359.2924    0.0689    l359
   8318     8169  359.2964    0.0969    l359
   8319     8171  359.2984    0.0789    l359
   8320     8173  359.3004   -0.0171    l359
   8321     8174  359.3004    0.0349    l359
   8322     8172  359.3004    0.1689    l359
   8323        0  359.3024   -0.3871    l359
   8324     8175  359.3024   -0.1951    l359
   8325     8168  359.3064   -0.1571    l359
   8326     8176  359.3064    0.1909    l359
   8327        0  359.3184   -0.5631    l359
   8328     8178  359.3184   -0.1651    l359
   8329     8177  359.3204   -0.0691    l359
   8330     8180  359.3224   -0.3091    l359
   8331     8179  359.3244   -0.1251    l359
   8332        0  359.3244    0.2449    l359
   8333        0  359.3264    0.2209    l359
   8334        0  359.3264    0.3909    l359
   8335     8182  359.3284   -0.0991    l359
   8336        0  359.3324   -0.5471    l359
   8337     8184  359.3324   -0.3231    l359
   8338     8186  359.3324   -0.2271    l359
   8339     8181  359.3324    0.0949    l359
   8340     8185  359.3364    0.2929    l359
   8341     8186  359.3384   -0.2371    l359
   8342        0  359.3384    0.3829    l359
   8343     8187  359.3424   -0.2671    l359
   8344        0  359.3444    0.3289    l359
   8345     8185  359.3464    0.3209    l359
   8346     8188  359.3524    0.2889    l359
   8347     8191  359.3544   -0.4151    l359
   8348     8179  359.3544   -0.1471    l359
   8349     8190  359.3584   -0.2291    l359
   8350     8189  359.3604   -0.1111    l359
   8351     8191  359.3624   -0.4171    l359
   8352     8192  359.3644   -0.0071    l359
   8353     8193  359.3704    0.2769    l359
   8354        0  359.3724    0.3629    l359
   8355        0  359.3744   -0.2751    l359
   8356     8194  359.3744   -0.0691    l359
   8357     8196  359.3764    0.3929    l359
   8358     8195  359.3804   -0.0871    l359
   8359     8197  359.3804    0.1409    l359
   8360     8197  359.3804    0.1489    l359
   8361     8191  359.3844   -0.4411    l359
   8362        0  359.3864   -0.5791    l359
   8363     8199  359.3864    0.1129    l359
   8364     8207  359.3884   -0.1851    l359
   8365     8200  359.3924   -0.1031    l359
   8366        0  359.3944   -0.5351    l359
   8367     8203  359.3984    0.0649    l359
   8368        0  359.4004   -0.5351    l359
   8369     8201  359.4004   -0.0191    l359
   8370     8210  359.4004    0.0249    l359
   8371        0  359.4064   -0.3171    l359
   8372     8202  359.4084    0.3429    l359
   8373     8204  359.4164   -0.2031    l359
   8374     8203  359.4164    0.0929    l359
   8375     8205  359.4184    0.3169    l359
   8376     8204  359.4224   -0.2151    l359
   8377     8206  359.4224    0.3009    l359
   8378        0  359.4244   -0.5091    l359
   8379     8207  359.4244   -0.1711    l359
   8380        0  359.4244   -0.1351    l359
   8381     8206  359.4244    0.2889    l359
   8382     8209  359.4336    0.2548    l000
   8383     8210  359.4356    0.0028    l000
   8384     8207  359.4396   -0.1892    l000
   8385     8212  359.4416   -0.1032    l000
   8386     8211  359.4436   -0.0552    l000
   8387     8213  359.4456   -0.2672    l000
   8388     8207  359.4536   -0.1872    l000
   8389     8214  359.4556   -0.2372    l000
   8390     8216  359.4656   -0.3052    l000
   8391     8221  359.4656    0.1288    l000
   8392     8218  359.4676    0.0748    l000
   8393     8217  359.4696   -0.0352    l000
   8394     8222  359.4776   -0.1492    l000
   8395     8220  359.4776    0.0088    l000
   8396     8223  359.4796   -0.2412    l000
   8397     8224  359.4816   -0.4792    l000
   8398     8225  359.4856    0.0348    l000
   8399     8232  359.4876    0.1328    l000
   8400     8227  359.4896   -0.2132    l000
   8401     8228  359.4916   -0.5832    l000
   8402     8226  359.4916   -0.0332    l000
   8403     8230  359.4936   -0.1412    l000
   8404     8229  359.4936    0.0628    l000
   8405     8232  359.5056    0.1148    l000
   8406     8233  359.5076   -0.0492    l000
   8407     8234  359.5176   -0.3072    l000
   8408     8238  359.5216   -0.2832    l000
   8409     8235  359.5236   -0.2472    l000
   8410     8237  359.5296    0.0448    l000
   8411        0  359.5356    0.2388    l000
   8412     8239  359.5376   -0.0032    l000
   8413        0  359.5396    0.4108    l000
   8414     8240  359.5396   -0.3692    l000
   8415     8241  359.5416   -0.3172    l000
   8416     8245  359.5416   -0.1632    l000
   8417     8242  359.5536    0.0408    l000
   8418        0  359.5536    0.3568    l000
   8419     8246  359.5556   -0.4472    l000
   8420     8243  359.5576   -0.0932    l000
   8421     8244  359.5636    0.1128    l000
   8422     8245  359.5656   -0.1612    l000
   8423        0  359.5716    0.0328    l000
   8424     8246  359.5716   -0.4592    l000
   8425     8248  359.5736   -0.2112    l000
   8426     8247  359.5756    0.0028    l000
