#V1 CNUM  V2 CNUM    GLON      GLAT   V1 Field
#---------------------------------------------
    648        0    1.9539    0.1140    super_gc
    649     1743    1.9580   -0.1180    super_gc
    650        0    1.9700   -0.1120    super_gc
    651     1744    1.9720   -0.1400    super_gc
    652     1746    1.9881   -0.2760    super_gc
    653     1746    1.9921   -0.2660    super_gc
    654        0    1.9979    0.2000    super_gc
    655        0    1.9979    0.1580    super_gc
    656     1750    2.0020   -0.2080    super_gc
    657     1751    2.0100   -0.1860    super_gc
    658        0    2.0641   -0.3240    super_gc
    659        0    2.0900   -0.0080    super_gc
    660        0    2.1080   -0.2560    super_gc
    661     1752    2.1119    0.2980    super_gc
    662        0    2.1140   -0.1300    super_gc
    663     1753    2.1440    0.0060    super_gc
    664     1754    2.1479    0.2820    super_gc
    665     1755    2.1540    0.0360    super_gc
    666        0    2.1580   -0.0999    super_gc
    667        0    2.1660   -0.2219    super_gc
    668     1756    2.1780    0.0661    super_gc
    669     1758    2.2060    0.0281    super_gc
    670        0    2.2320    0.0421    super_gc
    671        0    2.2320   -0.1939    super_gc
    672        0    2.2400    0.0461    super_gc
    673        0    2.2400   -0.1979    super_gc
    674     1759    2.2499    0.2281    super_gc
    675        0    2.2639    0.3501    super_gc
    676        0    2.2660   -0.2059    super_gc
    677        0    2.2760   -0.2059    super_gc
    678        0    2.2840    0.0461    super_gc
    679        0    2.2840   -0.1979    super_gc
    680        0    2.2960   -0.1319    super_gc
    681     1760    2.3019    0.2581    super_gc
    682     1761    2.3099    0.2241    super_gc
    683        0    2.3280    0.0241    super_gc
    684        0    2.3340   -0.1599    super_gc
    685        0    2.3399    0.0721    super_gc
    686        0    2.3439    0.1601    super_gc
    687        0    2.3699    0.0641    super_gc
    688        0    2.3720   -0.0439    super_gc
    689        0    2.3780   -0.0499    super_gc
    690        0    2.3900   -0.0059    super_gc
    691        0    2.3960   -0.0619    super_gc
    692     1762    2.4039    0.0661    super_gc
    693        0    2.4119    0.1081    super_gc
    694        0    2.4139    0.4081    super_gc
    695        0    2.4160   -0.0459    super_gc
    696        0    2.4179    0.0561    super_gc
    697        0    2.4299    0.2161    super_gc
    698        0    2.4379    0.2161    super_gc
    699        0    2.4400   -0.1639    super_gc
    700     1763    2.4439    0.1261    super_gc
    701        0    2.4461   -0.5479    super_gc
    702        0    2.4481   -0.4819    super_gc
    703        0    2.4520   -0.1159    super_gc
    704        0    2.4539    0.4661    super_gc
    705        0    2.4579    0.1621    super_gc
    706        0    2.4600   -0.1839    super_gc
    707        0    2.4659    0.1761    super_gc
    708        0    2.4720   -0.3479    super_gc
    709        0    2.4741   -0.5059    super_gc
    710        0    2.4760   -0.3879    super_gc
    711        0    2.4779    0.1781    super_gc
    712        0    2.4799    0.0161    super_gc
    713        0    2.4880   -0.1259    super_gc
    714     1767    2.5020   -0.0139    super_gc
    715     1766    2.5020   -0.0479    super_gc
    716        0    2.5040   -0.1079    super_gc
    717        0    2.5060   -0.1139    super_gc
    718     1768    2.5098    0.5121    super_gc
    719     1769    2.5101   -0.6579    super_gc
    720        0    2.5160   -0.2279    super_gc
    721     1769    2.5181   -0.6619    super_gc
    722        0    2.5220   -0.2399    super_gc
    723     1771    2.5339    0.1981    super_gc
    724        0    2.5440   -0.1559    super_gc
    725        0    2.5480   -0.2039    super_gc
    726        0    2.5580   -0.3639    super_gc
    727        0    2.5819    0.1922    super_gc
    728        0    2.5819    0.0722    super_gc
    729     1772    2.5899    0.0022    super_gc
    730     1774    2.5899   -0.0018    super_gc
    731     1773    2.5920   -0.1838    super_gc
    732     1775    2.5940   -0.0298    super_gc
    733        0    2.5980   -0.3558    super_gc
    734        0    2.6040   -0.2278    super_gc
    735     1776    2.6159    0.1322    super_gc
    736        0    2.6200   -0.1558    super_gc
    737     1777    2.6219    0.2362    super_gc
    738     1779    2.6419    0.1762    super_gc
    739        0    2.6440   -0.1698    super_gc
    740     1780    2.6478    1.0122    super_gc
    741     1781    2.6520   -0.0978    super_gc
    742     1779    2.6579    0.1742    super_gc
    743        0    2.6620   -0.0918    super_gc
    744     1782    2.6659    0.0302    super_gc
    745        0    2.6819    0.0902    super_gc
    746     1783    2.6839    0.1382    super_gc
    747        0    2.7020   -0.2318    super_gc
    748     1784    2.7039    0.0382    super_gc
    749     1786    2.7119    0.0022    super_gc
    750     1788    2.7160   -0.1578    super_gc
    751     1787    2.7180   -0.1358    super_gc
    752        0    2.7380   -0.0798    super_gc
    753        0    2.7440   -0.2058    super_gc
    754        0    2.7600   -0.1758    super_gc
    755        0    2.7620   -0.1258    super_gc
    756        0    2.7659    0.1042    super_gc
    757        0    2.7679    0.2962    super_gc
    758        0    2.7719    0.3122    super_gc
    759        0    2.7859   -0.0298    super_gc
    760        0    2.8059    0.2242    super_gc
    761        0    2.8139   -0.0158    super_gc
    762        0    2.8219    0.1582    super_gc
    763        0    2.8220   -0.1138    super_gc
    764        0    2.8260   -0.1138    super_gc
    765        0    2.8319    0.3482    super_gc
    766        0    2.8319    0.0462    super_gc
    767        0    2.8339    0.1562    super_gc
    768        0    2.8400   -0.2618    super_gc
    769        0    2.8419    0.3582    super_gc
    770        0    2.8420   -0.2058    super_gc
    771        0    2.8420   -0.3558    super_gc
    772        0    2.8439    0.3662    super_gc
    773        0    2.8480   -0.3358    super_gc
    774        0    2.8520   -0.3398    super_gc
    775        0    2.8639    0.2922    super_gc
    776     1791    2.8699    0.0682    super_gc
    777     1792    2.8759   -0.1198    super_gc
    778        0    2.8779    0.3222    super_gc
    779        0    2.8779    0.0022    super_gc
    780     1793    2.8859    0.2742    super_gc
    781     1796    2.8959    0.0502    super_gc
    782     1795    2.8979    0.0382    super_gc
    783     1795    2.8979    0.0282    super_gc
    784        0    2.8980   -0.2078    super_gc
    785        0    2.9039   -0.1338    super_gc
    786        0    2.9099    0.2902    super_gc
    787     1798    2.9159    0.0002    super_gc
    788     1797    2.9179   -0.1038    super_gc
    789        0    2.9180   -0.1898    super_gc
    790        0    2.9299   -0.0218    super_gc
    791     1800    2.9319    0.0202    super_gc
    792        0    2.9359    0.0742    super_gc
    793        0    2.9419    0.2442    super_gc
    794     1801    2.9419   -0.1058    super_gc
    795     1799    2.9439    0.0042    super_gc
    796        0    2.9480   -0.1978    super_gc
    797     1802    2.9499    0.1242    super_gc
    798        0    2.9579    0.3522    super_gc
    799     1804    2.9619   -0.0598    super_gc
    800        0    2.9739   -0.1438    super_gc
    801        0    2.9759    0.2882    super_gc
    802        0    2.9759   -0.1958    super_gc
    803        0    2.9779    0.0922    super_gc
    804        0    2.9819    0.4302    super_gc
    805     1806    2.9819    0.0082    super_gc
    806        0    2.9879    0.0742    super_gc
    807        0    2.9899    0.2362    super_gc
    808     1805    2.9919    0.1182    super_gc
    809     1805    2.9919    0.1122    super_gc
    810     1806    2.9919   -0.0058    super_gc
    811     1806    2.9939   -0.0238    super_gc
    812     1808    2.9999    0.1582    super_gc
    813     1811    3.0179   -0.1798    super_gc
    814        0    3.0259    0.0562    super_gc
    815     1812    3.0259   -0.0718    super_gc
    816     1813    3.0339    0.4022    super_gc
    817     1812    3.0339   -0.0718    super_gc
    818     1814    3.0359    0.0322    super_gc
    819     1815    3.0359   -0.0678    super_gc
    820     1816    3.0399    0.1402    super_gc
    821        0    3.0419    0.3362    super_gc
    822        0    3.0459    0.2902    super_gc
    823        0    3.0579    0.5342    super_gc
    824        0    3.0579   -0.2258    super_gc
    825        0    3.0639    0.4082    super_gc
    826        0    3.0679    0.3822    super_gc
    827     1821    3.0739    0.3442    super_gc
    828        0    3.0779    0.2122    super_gc
    829        0    3.0780   -0.4118    super_gc
    830        0    3.0799    0.2822    super_gc
    831        0    3.0839    0.2602    super_gc
    832        0    3.0839    0.2462    super_gc
    833     1823    3.0899    0.4182    super_gc
    834     1822    3.0939    0.1642    super_gc
    835        0    3.0939   -0.1878    super_gc
    836        0    3.0999    0.3862    super_gc
    837     1824    3.0999    0.2942    super_gc
    838     1825    3.1059    0.1302    super_gc
    839        0    3.1099   -0.0238    super_gc
    840        0    3.1099   -0.2358    super_gc
    841        0    3.1179    0.5062    super_gc
    842     1826    3.1199    0.2202    super_gc
    843     1826    3.1219    0.2122    super_gc
    844        0    3.1259    0.4482    super_gc
    845        0    3.1279    0.2702    super_gc
    846     1827    3.1359    0.1462    super_gc
    847     1829    3.1399    0.4842    super_gc
    848     1831    3.1419    0.3382    super_gc
    849     1828    3.1419    0.2442    super_gc
    850     1830    3.1439    0.4102    super_gc
    851        0    3.1439   -0.1498    super_gc
    852        0    3.1479    0.5262    super_gc
    853        0    3.1499    0.3382    super_gc
    854        0    3.1539   -0.2118    super_gc
    855        0    3.1559    0.2582    super_gc
    856        0    3.1659    0.2862    super_gc
    857        0    3.1699    0.1722    super_gc
    858        0    3.1719    0.5182    super_gc
    859        0    3.1719    0.3102    super_gc
    860        0    3.1739    0.3202    super_gc
    861        0    3.1779    0.5362    super_gc
    862     1832    3.1779    0.0802    super_gc
    863        0    3.1799   -0.1118    super_gc
    864        0    3.1859    0.2782    super_gc
    865        0    3.1859    0.2702    super_gc
    866        0    3.1859    0.2522    super_gc
    867        0    3.1899   -0.3218    super_gc
    868        0    3.1939    0.3702    super_gc
    869        0    3.1939    0.3222    super_gc
    870        0    3.1979    0.1002    super_gc
    871        0    3.2039    0.4682    super_gc
    872     1833    3.2039   -0.1118    super_gc
    873        0    3.2059    0.5262    super_gc
    874        0    3.2059   -0.2278    super_gc
    875        0    3.2079    0.4542    super_gc
    876        0    3.2079   -0.2018    super_gc
    877        0    3.2099   -0.0538    super_gc
    878        0    3.2139    0.6422    super_gc
    879     1834    3.2139    0.0442    super_gc
    880        0    3.2159    0.4022    super_gc
    881        0    3.2179    0.2602    super_gc
    882        0    3.2179    0.0282    super_gc
    883     1835    3.2239    0.4462    super_gc
    884        0    3.2259    0.4902    super_gc
    885        0    3.2259    0.0922    super_gc
    886        0    3.2279   -0.1318    super_gc
    887        0    3.2279   -0.2918    super_gc
    888        0    3.2319   -0.0378    super_gc
    889        0    3.2319   -0.2638    super_gc
    890        0    3.2339    0.2602    super_gc
    891        0    3.2339    0.1722    super_gc
    892        0    3.2379    0.1842    super_gc
    893     1836    3.2399    0.6342    super_gc
    894     1837    3.2499   -0.0878    super_gc
    895        0    3.2519   -0.1938    super_gc
    896     1838    3.2539    0.4102    super_gc
    897     1839    3.2539    0.0182    super_gc
    898        0    3.2559   -0.3038    super_gc
    899        0    3.2579    0.6262    super_gc
    900        0    3.2579    0.1662    super_gc
    901     1844    3.2599    0.4782    super_gc
    902     1841    3.2599   -0.1158    super_gc
    903     1840    3.2619    0.4442    super_gc
    904        0    3.2639   -0.1858    super_gc
    905        0    3.2719    0.5802    super_gc
    906     1843    3.2719    0.1442    super_gc
    907     1842    3.2739   -0.1158    super_gc
    908        0    3.2759    0.3722    super_gc
    909     1843    3.2779    0.1522    super_gc
    910        0    3.2779    0.1242    super_gc
    911        0    3.2799    0.3962    super_gc
    912        0    3.2839   -0.1918    super_gc
    913        0    3.2939    0.5122    super_gc
    914        0    3.2959    0.0162    super_gc
    915        0    3.2979    0.0122    super_gc
    916        0    3.2979   -0.2538    super_gc
    917        0    3.2999   -0.2598    super_gc
    918        0    3.3039   -0.1898    super_gc
    919     1845    3.3099    0.3282    super_gc
